id,model,ils,alpha_preserve,delta_edit_gain,gamma_orig_preserve,s_o_po,s_e_po,s_o_pe,s_e_pe
a486f8cd4b464804957c19dd8f0e9ee1,baseline,-0.00024305284023284912,1.0,0.00024305284023284912,-0.00024305284023284912,0.29600316286087036,0.296246200799942,0.29600316286087036,0.296246200799942
ace70359220d410a9b67ead1a788ea0d,baseline,0.0007265135645866394,1.0,0.006366610527038574,0.0007265135645866394,0.2984451353549957,0.2977186143398285,0.2975013256072998,0.3038679361343384
9af6a844e56d41f5b81ebb72d2d1e0ea,baseline,-0.008202657103538513,1.0,0.029528304934501648,-0.008202657103538513,0.25638407468795776,0.26458674669265747,0.25406187772750854,0.2835901975631714
6197bddff2e6494f9260650c646d8060,baseline,-0.005883656442165375,1.0,0.025855910032987595,-0.005883656442165375,0.24089868366718292,0.2467823326587677,0.2288818657398224,0.2547377645969391
8d5e631068ed4491b54b768cf312cd75,baseline,0.04374213144183159,1.0,0.015950705856084824,0.04374213144183159,0.27317988872528076,0.22943775355815887,0.261525422334671,0.27747613191604614
c606f322fc54498ca0053331f78c17b4,baseline,-0.0006350800395011902,1.0,0.0006350800395011902,-0.0006350800395011902,0.3308161795139313,0.33145126700401306,0.3308161795139313,0.33145126700401306
7a3179db32fc480a83242dd472041ae4,baseline,-0.0008101463317871094,1.0,0.02061321586370468,-0.0008101463317871094,0.3073776960372925,0.3081878423690796,0.29897499084472656,0.31958818435668945
5fcdec7465ef4954b689200a0f1725dd,baseline,-0.001441754400730133,1.0,0.001441754400730133,-0.001441754400730133,0.2881447374820709,0.28958648443222046,0.2881447374820709,0.28958648443222046
d90df79783db42d384d960f6a10fa13c,baseline,-0.0001498088240623474,1.0,0.0001498088240623474,-0.0001498088240623474,0.27419140934944153,0.2743411958217621,0.27419140934944153,0.2743411958217621
5f5462dceee14b24827eca8f37e462a7,baseline,0.010544214397668839,1.0,-0.002499174326658249,0.010544214397668839,0.20875480771064758,0.19821059703826904,0.2291630357503891,0.22666385769844055
4802f2f546d142ad804007e42301f6d8,baseline,0.007703546434640884,1.0,0.007969789206981659,0.007703546434640884,0.2594476640224457,0.2517440915107727,0.27090245485305786,0.27887222170829773
8ecae204ea344c87b3b9ef6eb5bdce2f,baseline,-0.004170525819063187,1.0,0.004170525819063187,-0.004170525819063187,0.23180881142616272,0.23597931861877441,0.23180881142616272,0.23597931861877441
ad7a6bf146db48dcb22f20f5b3b048a2,baseline,-0.00012250244617462158,1.0,0.00012250244617462158,-0.00012250244617462158,0.3066166639328003,0.3067391514778137,0.3066166639328003,0.3067391514778137
d157e62e182b4f88937d7e9e07d7edcb,baseline,-0.014733854681253433,1.0,0.046481698751449585,-0.014733854681253433,0.24279922246932983,0.25753307342529297,0.2425978183746338,0.2890795171260834
d708d9efdd5a42cfa7c21d129562e193,baseline,0.002193853259086609,1.0,-0.002193853259086609,0.002193853259086609,0.27956029772758484,0.27736642956733704,0.27956029772758484,0.27736642956733704
41fec24e7b3048328d8701329d79b9af,baseline,0.019085325300693512,1.0,0.01697731390595436,0.019085325300693512,0.3074614703655243,0.2883761525154114,0.26539963483810425,0.2823769748210907
44adfbf962a14251a9c273b645ad22a6,baseline,0.00025979429483413696,1.0,-0.00025979429483413696,0.00025979429483413696,0.29044783115386963,0.2901880145072937,0.29044783115386963,0.2901880145072937
02570378084d4898a91e7d3101a3bee7,baseline,-0.00010661035776138306,1.0,0.00010661035776138306,-0.00010661035776138306,0.2849472165107727,0.2850538194179535,0.2849472165107727,0.2850538194179535
2be44cd7410f48fe8f0332a89ebfec44,baseline,0.018378566950559616,1.0,0.015012722462415695,0.018378566950559616,0.2466665506362915,0.22828799486160278,0.2452789843082428,0.2602916955947876
a2263a28be0d44b083785f5655b51b32,baseline,0.000978723168373108,1.0,0.005721054971218109,0.000978723168373108,0.3056149482727051,0.3046362102031708,0.30551663041114807,0.3112376928329468
17cc8d123b5f4d3ba5b0a22c02af0818,baseline,0.0009037405252456665,1.0,-0.0009037405252456665,0.0009037405252456665,0.2712872326374054,0.27038347721099854,0.2712872326374054,0.27038347721099854
1455ae2af1624913a62eaf48bc290476,baseline,0.0007794424891471863,1.0,-0.0007794424891471863,0.0007794424891471863,0.29593387246131897,0.2951544225215912,0.29593387246131897,0.2951544225215912
8437a47f82924b82ba56864c784e13d5,baseline,-0.02347363531589508,1.0,0.059465259313583374,-0.02347363531589508,0.2447051703929901,0.2681788206100464,0.23240619897842407,0.29187148809432983
908339648efa44f290a57e4265761b52,baseline,0.0003250427544116974,1.0,-0.0003250427544116974,0.0003250427544116974,0.20606422424316406,0.20573917031288147,0.20606422424316406,0.20573917031288147
b2ee985de84a4ab29a3cc17a342bb6b3,baseline,0.0043554045259952545,1.0,0.003122139722108841,0.0043554045259952545,0.19122807681560516,0.186872661113739,0.1853587031364441,0.18848085403442383
86e36a1feb6246768af30222746373d6,baseline,-0.00013726204633712769,1.0,0.00013726204633712769,-0.00013726204633712769,0.2997879981994629,0.2999252676963806,0.2997879981994629,0.2999252676963806
435857d15345411caa18f2b347ba8f0d,baseline,-0.0066183581948280334,1.0,0.04116423800587654,-0.0066183581948280334,0.2418489009141922,0.24846725165843964,0.22129324078559875,0.2624574899673462
82fe3b8d0f9d490dbaed4ef63d606af7,baseline,0.007501684129238129,1.0,-0.007501684129238129,0.007501684129238129,0.3067963421344757,0.299294650554657,0.3067963421344757,0.299294650554657
f35c2764acce4f8c994d24d996df4a7c,baseline,0.004163552075624466,1.0,-0.004163552075624466,0.004163552075624466,0.21944427490234375,0.21528072655200958,0.21944427490234375,0.21528072655200958
6e30c34745ca46d2891e48eef78e0d9e,baseline,-0.021574459969997406,1.0,0.04446776956319809,-0.021574459969997406,0.2800719738006592,0.3016464412212372,0.2784160375595093,0.32288381457328796
60848f22ab2145278297e5ef4badb772,baseline,0.0001854225993156433,1.0,-0.0001854225993156433,0.0001854225993156433,0.24813076853752136,0.24794533848762512,0.24813076853752136,0.24794533848762512
480b81bd14f143aa83c54aeb5ae91112,baseline,-0.0008735284209251404,1.0,0.0008735284209251404,-0.0008735284209251404,0.31566816568374634,0.3165417015552521,0.31566816568374634,0.3165417015552521
cfd16a2d90cc4525a3132128e24aaffe,baseline,0.0015881508588790894,1.0,-0.0015881508588790894,0.0015881508588790894,0.29451853036880493,0.29293036460876465,0.29451853036880493,0.29293036460876465
1317941430be4c96adb288e03b027ba0,baseline,-0.010901428759098053,1.0,0.010919682681560516,-0.010901428759098053,0.3078901767730713,0.31879162788391113,0.28044360876083374,0.29136329889297485
bba6e0763f6a456ea8009b9087c97da8,baseline,1.8496066331863403e-05,1.0,-1.8496066331863403e-05,1.8496066331863403e-05,0.22467145323753357,0.2246529757976532,0.22467145323753357,0.2246529757976532
3347b77ba308477ba576a65a9528a36b,baseline,-0.0005258619785308838,1.0,0.03876962885260582,-0.0005258619785308838,0.21785661578178406,0.21838247776031494,0.22876578569412231,0.2675354480743408
bb9bcc7949bd419fb914cb7390cb74b6,baseline,-0.0008967146277427673,1.0,0.0008967146277427673,-0.0008967146277427673,0.2973542809486389,0.2982510030269623,0.2973542809486389,0.2982510030269623
